275516.00,-4.93,-0.53,0.12,-4.95,-0.72,0.15,-4.99,-0.39,0.05
275517.00,-4.72,-0.31,0.05,-4.45,-0.16,0.37,-4.72,-0.46,-0.01
275518.00,-4.06,0.06,-0.00,-3.80,0.24,0.22,-4.06,0.06,0.01
275519.00,-4.07,0.38,0.11,-4.51,0.57,0.23,-4.16,0.44,0.07
275520.00,-4.90,0.35,0.05,-4.99,-0.10,0.08,-4.86,0.30,-0.04
275521.00,-5.16,-1.01,0.01,-4.85,-1.60,-0.01,-4.99,-0.90,0.07
275522.00,-4.36,-2.59,-0.13,-3.81,-3.02,-0.02,-4.30,-2.48,0.00
275523.00,-2.78,-3.82,-0.00,-1.87,-4.20,0.26,-2.83,-3.70,0.10
275524.00,-1.14,-4.35,0.09,-0.93,-4.88,0.18,-1.24,-4.55,-0.06
275525.00,-0.54,-5.09,-0.01,-0.26,-5.47,0.19,-0.54,-5.33,0.16
275526.00,-0.48,-5.74,0.02,-0.62,-5.68,0.16,-0.46,-5.62,0.04
275527.00,-0.74,-5.70,-0.05,-0.73,-5.82,0.14,-0.76,-5.74,0.15
275528.00,-0.66,-5.93,0.03,-0.84,-5.87,0.07,-0.72,-5.91,0.09
275529.00,-1.17,-6.05,0.06,-1.21,-5.96,0.03,-1.10,-5.92,0.06
275530.00,-1.30,-5.92,0.04,-1.38,-5.94,0.05,-1.32,-5.98,0.06
275531.00,-1.44,-6.09,0.03,-1.20,-6.12,0.07,-1.38,-6.05,0.07
275532.00,-1.00,-6.29,0.03,-0.88,-6.22,0.04,-1.12,-6.16,0.06
275533.00,-0.58,-6.10,0.04,-0.30,-6.32,0.04,-0.54,-6.27,0.08
275534.00,-0.64,-6.22,0.02,-0.71,-6.37,0.04,-0.59,-6.32,0.07
275535.00,-0.88,-6.40,0.05,-1.00,-6.24,0.08,-0.86,-6.29,0.09
275536.00,-1.11,-6.20,0.04,-0.55,-6.35,-0.03,-1.04,-6.30,-0.02
275537.00,-0.59,-6.45,0.01,-0.55,-6.35,-0.03,-0.61,-6.37,0.07
275538.00,-0.48,-6.52,-0.01,-0.71,-6.44,-0.04,-0.47,-6.42,0.05
275539.00,-0.96,-6.25,-0.01,-1.03,-6.39,-0.04,-0.92,-6.39,0.03
275540.00,-0.66,-6.48,-0.00,-0.65,-6.35,-0.06,-0.70,-6.44,0.02
275541.00,-0.61,-6.54,-0.05,-0.75,-6.55,-0.03,-0.65,-6.45,-0.01
275542.00,-0.68,-6.39,0.01,-0.47,-6.47,-0.01,-0.67,-6.46,0.02
275543.00,-0.48,-6.52,-0.02,-0.63,-6.39,0.02,-0.51,-6.48,0.02
275544.00,-0.41,-6.53,0.03,-0.14,-6.38,0.02,-0.41,-6.48,0.04
275545.00,-0.10,-6.35,-0.03,-0.33,-6.51,0.03,-0.09,-6.49,0.01
275546.00,-0.40,-6.41,0.01,-0.41,-6.46,0.01,-0.35,-6.47,0.01
275547.00,-0.58,-6.53,-0.01,-0.75,-6.43,0.00,-0.63,-6.45,0.02
275548.00,-0.52,-6.41,-0.00,-0.29,-6.48,0.02,-0.45,-6.46,0.04
275549.00,-0.13,-6.55,-0.01,0.02,-6.42,0.00,-0.14,-6.48,-0.02
275550.00,-0.29,-6.53,-0.04,-0.01,-6.59,-0.02,-0.19,-6.50,0.06
275551.00,-0.57,-6.34,0.00,-0.70,-6.42,-0.07,-0.60,-6.44,0.00
275552.00,-1.02,-6.31,0.05,-0.89,-6.42,-0.02,-0.93,-6.40,0.07
275553.00,-0.76,-6.54,0.04,-0.75,-6.36,0.06,-0.83,-6.40,0.06
275554.00,-0.50,-6.47,0.03,-0.41,-6.44,0.08,-0.56,-6.45,0.05
275555.00,-0.37,-6.54,-0.01,-0.43,-6.44,0.01,-0.36,-6.46,0.01
275556.00,-0.73,-6.41,0.00,-0.85,-6.39,0.01,-0.71,-6.42,0.09
275557.00,-0.90,-6.25,-0.02,-0.96,-6.39,0.01,-0.93,-6.41,-0.01
275558.00,-0.87,-6.48,-0.08,-0.71,-6.45,0.05,-0.86,-6.46,0.01
275559.00,-0.78,-6.58,-0.01,-0.80,-6.42,-0.02,-0.77,-6.45,-0.01
275560.00,-0.82,-6.35,-0.02,-0.80,-6.40,-0.04,-0.84,-6.44,0.06
275561.00,-0.72,-6.48,-0.03,-0.58,-6.50,0.03,-0.73,-6.44,0.04
275562.00,-0.47,-6.61,0.07,-0.46,-6.53,-0.01,-0.48,-6.48,0.00
275563.00,-0.56,-6.30,-0.05,-0.71,-6.38,0.07,-0.55,-6.45,0.03
275564.00,-0.89,-6.35,0.01,-0.96,-6.39,-0.10,-0.87,-6.41,0.03
275565.00,-0.74,-6.59,-0.04,-0.54,-6.41,-0.07,-0.81,-6.42,0.02
275566.00,-0.66,-6.36,0.03,-0.66,-6.42,-0.06,-0.64,-6.43,0.05
275567.00,-0.79,-6.38,0.00,-0.75,-6.41,-0.03,-0.76,-6.42,0.04
275568.00,-0.81,-6.51,0.02,-0.75,-6.49,0.00,-0.82,-6.43,-0.01
275569.00,-0.61,-6.44,-0.03,-0.72,-6.46,-0.06,-0.65,-6.43,0.03
275570.00,-0.90,-6.35,0.02,-0.94,-6.37,-0.02,-0.85,-6.40,0.06
275571.00,-0.72,-6.52,0.05,-0.49,-6.38,0.00,-0.71,-6.40,0.04
275572.00,-0.31,-6.38,-0.03,-0.21,-6.50,-0.01,-0.34,-6.45,0.07
275573.00,-0.50,-6.34,0.07,-0.62,-6.42,-0.06,-0.48,-6.44,0.06
275574.00,-0.81,-6.41,0.05,-0.86,-6.37,-0.10,-0.81,-6.40,0.06
275575.00,-0.84,-6.38,-0.00,-0.89,-6.49,-0.02,-0.88,-6.40,0.07
275576.00,-0.82,-6.49,0.03,-0.70,-6.43,-0.06,-0.80,-6.43,-0.01
275577.00,-0.68,-6.59,-0.07,-0.77,-6.47,0.02,-0.69,-6.46,0.04
275578.00,-0.86,-6.32,0.08,-0.85,-6.37,0.04,-0.87,-6.42,0.02
275579.00,-0.67,-6.50,-0.02,-0.85,-6.37,0.04,-0.68,-6.45,0.01
275580.00,-0.53,-6.56,-0.07,-0.51,-6.52,-0.01,-0.49,-6.49,0.03
275581.00,-0.54,-6.34,0.08,-0.64,-6.48,-0.07,-0.56,-6.46,0.02
275582.00,-0.83,-6.39,-0.02,-1.04,-6.44,-0.05,-0.83,-6.45,0.01
275583.00,-1.10,-6.48,-0.01,-1.03,-6.41,-0.02,-1.10,-6.41,0.01
275584.00,-0.82,-6.41,0.07,-0.78,-6.46,0.01,-0.84,-6.45,0.00
275585.00,-0.68,-6.52,-0.01,-0.42,-6.57,-0.02,-0.66,-6.48,-0.01
275586.00,-0.31,-6.63,-0.19,-0.43,-6.53,0.00,-0.34,-6.50,-0.02
275587.00,-0.68,-6.26,0.11,-0.43,-6.53,0.00,-0.60,-6.48,-0.01
275588.00,-0.39,-6.52,-0.12,-0.58,-6.45,-0.07,-0.48,-6.46,0.03
275589.00,-0.68,-6.50,-0.07,-0.69,-6.43,-0.03,-0.62,-6.46,0.03
275590.00,-0.55,-6.40,0.04,-0.33,-6.43,0.02,-0.58,-6.45,0.01
275591.00,-0.18,-6.54,0.02,-0.11,-6.49,-0.05,-0.18,-6.48,0.00
275592.00,-0.39,-6.54,-0.06,-0.54,-6.50,-0.03,-0.33,-6.49,0.01
275593.00,-0.67,-6.37,0.02,-0.85,-6.45,-0.04,-0.72,-6.45,0.04
275594.00,-0.84,-6.46,0.05,-0.78,-6.45,-0.03,-0.84,-6.44,0.02
275595.00,-0.79,-6.54,-0.03,-0.73,-6.41,-0.05,-0.78,-6.41,0.06
275596.00,-0.44,-6.35,0.01,-0.39,-6.45,-0.18,-0.46,-6.42,0.06
275597.00,-0.53,-6.38,0.04,-0.52,-6.35,-0.16,-0.50,-6.44,0.03
275598.00,-0.60,-6.50,-0.00,-0.68,-6.43,-0.10,-0.61,-6.44,0.00
275599.00,-0.50,-6.35,0.10,-0.24,-6.42,-0.09,-0.48,-6.44,0.03
275600.00,0.16,-6.59,-0.06,0.19,-6.46,-0.08,0.12,-6.45,0.07
275601.00,-0.02,-6.55,0.01,-0.21,-6.47,-0.02,0.00,-6.47,0.05
275602.00,-0.50,-6.28,0.05,-0.58,-6.43,0.04,-0.48,-6.46,0.04
275603.00,-0.59,-6.46,-0.01,-0.59,-6.44,-0.04,-0.62,-6.44,0.01
275604.00,-0.65,-6.64,-0.07,-0.60,-6.41,0.01,-0.60,-6.49,-0.00
275605.00,-0.45,-6.43,0.00,-0.46,-6.40,0.04,-0.49,-6.47,0.04
275606.00,-0.52,-6.49,0.04,-0.53,-6.45,0.04,-0.53,-6.45,0.03
275607.00,-0.92,-6.36,0.04,-1.16,-6.35,0.00,-0.91,-6.39,0.06
275608.00,-1.19,-6.20,0.07,-1.16,-6.26,0.00,-1.21,-6.33,0.15
275609.00,-1.14,-6.33,0.14,-1.22,-6.38,0.09,-1.15,-6.35,0.06
275610.00,-1.15,-6.48,-0.02,-1.04,-6.53,0.17,-1.12,-6.41,-0.01
275611.00,-0.68,-6.41,-0.19,-0.55,-6.46,0.12,-0.73,-6.47,-0.01
275612.00,-0.72,-6.40,-0.02,-0.78,-6.49,0.05,-0.70,-6.48,0.01
275613.00,-0.78,-6.46,-0.05,-0.83,-6.40,-0.08,-0.79,-6.44,0.01
275614.00,-0.92,-6.31,0.02,-1.01,-6.41,-0.00,-0.88,-6.41,0.07
275615.00,-1.00,-6.50,0.03,-0.93,-6.44,-0.01,-0.99,-6.41,-0.00
275616.00,-0.73,-6.63,-0.06,-0.53,-6.62,-0.08,-0.74,-6.44,0.03
275617.00,-0.42,-6.43,-0.00,-0.21,-6.45,-0.07,-0.45,-6.50,-0.01
275618.00,-0.06,-6.51,-0.05,-0.16,-6.48,-0.06,-0.09,-6.50,0.01
275619.00,-0.40,-6.48,0.03,-0.53,-6.44,-0.08,-0.36,-6.50,-0.00
275620.00,-0.36,-6.47,-0.08,-0.16,-6.49,-0.03,-0.38,-6.48,-0.01
275621.00,0.02,-6.55,-0.03,0.05,-6.49,-0.03,-0.00,-6.47,0.00
275622.00,-0.24,-6.52,-0.00,-0.51,-6.49,-0.14,-0.20,-6.46,-0.01
275623.00,-0.71,-6.28,0.02,-0.69,-6.37,-0.12,-0.72,-6.40,0.11
275624.00,-0.66,-6.48,0.03,-0.68,-6.37,-0.06,-0.70,-6.40,0.08
275625.00,-0.74,-6.53,0.05,-0.66,-6.41,-0.02,-0.70,-6.41,0.03
275626.00,-0.48,-6.36,-0.02,-0.31,-6.46,-0.03,-0.50,-6.46,0.01
275627.00,-0.15,-6.42,-0.00,-0.23,-6.46,0.02,-0.15,-6.46,0.06
275628.00,-0.62,-6.33,0.07,-0.57,-6.29,0.02,-0.54,-6.41,0.03
275629.00,0.14,-5.95,-0.02,0.44,-5.65,0.02,-0.03,-5.93,0.03
275630.00,0.69,-5.72,0.00,0.84,-5.83,-0.01,0.75,-5.70,0.04
275631.00,0.07,-5.86,0.07,-0.33,-5.80,-0.01,0.19,-5.89,0.05
275632.00,-0.57,-5.35,0.14,-0.88,-5.32,0.18,-0.62,-5.50,0.13
275633.00,-0.41,-5.04,-0.03,-0.88,-5.32,0.18,-0.44,-4.95,-0.00
275634.00,1.26,-4.67,-0.13,1.98,-4.25,-0.38,1.11,-4.44,-0.00
275635.00,3.01,-3.85,-0.05,3.79,-3.75,-0.03,3.08,-4.00,-0.06
275636.00,4.16,-3.34,0.07,4.46,-3.07,0.03,4.28,-3.35,0.07
275637.00,4.92,-2.66,0.17,5.10,-2.23,0.07,4.90,-2.65,0.19
275638.00,5.61,-1.38,0.14,5.79,-0.90,-0.04,5.53,-1.46,0.14
275639.00,5.92,-0.64,0.06,6.04,-0.18,0.01,5.91,-0.60,0.07
275640.00,6.19,0.15,0.04,6.12,0.26,0.18,6.12,0.15,0.07
275641.00,6.07,-0.00,0.04,6.26,-0.10,0.21,6.21,0.07,0.06
275642.00,6.24,-0.23,0.04,6.34,-0.20,0.12,6.26,-0.24,0.09
275643.00,6.42,-0.09,0.02,6.31,-0.12,0.02,6.32,-0.12,0.03
275644.00,6.24,-0.02,0.03,6.34,0.09,0.01,6.36,0.04,0.04
275645.00,6.36,0.12,0.07,6.42,0.04,0.02,6.37,0.14,0.06
275646.00,6.44,-0.14,0.09,6.37,-0.16,0.14,6.37,-0.14,0.08
275647.00,6.33,0.02,0.07,6.38,0.09,0.06,6.40,-0.02,0.03
275648.00,6.45,0.36,0.02,6.40,0.29,-0.03,6.41,0.32,0.07
275649.00,6.44,-0.17,0.05,6.35,-0.31,0.07,6.41,-0.07,0.08
275650.00,6.33,-0.16,0.07,6.38,-0.12,0.02,6.43,-0.19,0.05
275651.00,6.51,-0.20,0.02,6.49,-0.32,-0.00,6.46,-0.18,0.06
275652.00,6.57,-0.16,0.05,6.39,0.06,-0.06,6.47,-0.15,0.02
275653.00,6.37,0.12,0.05,6.40,0.21,0.12,6.44,0.12,0.12
275654.00,6.44,0.07,0.08,6.48,-0.04,0.05,6.41,0.02,0.11
275655.00,6.38,-0.01,0.03,6.48,-0.07,-0.00,6.48,-0.01,0.05
275656.00,6.51,0.04,0.03,6.51,0.12,-0.04,6.50,0.04,0.04
275657.00,6.62,0.12,-0.02,6.57,-0.05,-0.01,6.53,0.07,-0.01
275658.00,6.43,-0.32,-0.01,6.53,-0.31,-0.14,6.51,-0.28,0.02
275659.00,6.53,-0.36,-0.04,6.55,-0.50,0.05,6.52,-0.36,0.13
275660.00,6.60,-0.55,-0.05,6.48,-0.58,-0.02,6.50,-0.52,-0.02
275661.00,6.45,-0.31,-0.04,6.50,-0.34,-0.01,6.53,-0.36,-0.02
275662.00,6.52,-0.27,-0.03,6.52,-0.25,-0.02,6.52,-0.26,-0.03
275663.00,6.56,-0.51,-0.02,6.51,-0.57,-0.02,6.49,-0.46,0.00
275664.00,6.36,-0.45,-0.02,6.48,-0.35,0.01,6.45,-0.50,0.01
275665.00,6.45,-0.28,-0.02,6.55,-0.02,-0.15,6.48,-0.27,-0.01
275666.00,6.59,0.58,-0.04,6.41,0.97,-0.09,6.46,0.54,-0.01
275667.00,6.25,0.88,-0.04,6.45,0.76,-0.06,6.43,0.95,-0.06
275668.00,6.45,0.61,-0.04,6.49,0.61,-0.07,6.46,0.63,-0.02
275669.00,6.61,0.06,-0.08,6.48,-0.36,0.23,6.50,0.06,-0.11
275670.00,6.52,-0.41,-0.10,6.45,-0.37,0.10,6.47,-0.40,0.03
275671.00,6.65,0.04,-0.08,6.52,0.26,0.09,6.51,-0.05,-0.05
275672.00,6.61,0.29,-0.09,6.45,0.21,0.03,6.49,0.31,-0.03
275673.00,6.29,-0.02,-0.05,6.52,0.03,0.03,6.51,0.04,-0.03
275674.00,6.48,0.02,-0.06,6.55,0.02,0.05,6.51,-0.01,-0.03
275675.00,6.59,0.36,-0.07,6.46,0.68,0.00,6.51,0.37,-0.05
275676.00,6.33,0.86,-0.09,6.42,0.74,-0.01,6.43,0.83,-0.00
275677.00,6.35,0.41,-0.02,6.46,0.34,-0.01,6.42,0.46,0.07
275678.00,6.50,0.25,-0.10,6.48,0.19,-0.07,6.47,0.27,0.05
275679.00,6.48,0.24,0.11,6.46,0.15,-0.12,6.45,0.05,0.08
275680.00,6.46,0.25,-0.06,6.42,0.06,0.09,6.48,0.19,0.03
275681.00,6.54,-0.24,-0.12,6.48,-0.25,0.02,6.46,-0.12,-0.06
275682.00,6.34,-0.54,-0.02,6.52,-0.57,0.02,6.46,-0.49,-0.03
275683.00,6.41,-0.75,-0.02,6.31,-1.00,-0.07,6.39,-0.72,0.11
275684.00,6.47,-1.01,0.01,6.38,-0.90,-0.03,6.36,-1.03,0.08
275685.00,6.41,-0.69,0.01,6.40,-0.72,-0.08,6.42,-0.71,-0.01
275686.00,6.45,-0.58,-0.00,6.36,-0.53,-0.02,6.44,-0.53,0.04
275687.00,6.49,-0.37,0.00,6.48,-0.18,-0.03,6.45,-0.36,0.08
275688.00,6.35,0.05,-0.03,6.49,0.10,-0.02,6.46,-0.04,0.06
275689.00,6.44,0.07,0.10,6.43,-0.06,0.02,6.45,0.07,0.13
275690.00,6.58,-0.15,-0.04,6.52,-0.28,0.03,6.45,-0.15,0.08
275691.00,6.41,-0.19,0.07,6.48,0.01,-0.00,6.45,-0.17,0.07
275692.00,6.52,0.18,-0.00,6.46,0.12,0.00,6.45,0.11,0.09
275693.00,6.55,-0.00,0.05,6.41,0.04,0.04,6.47,0.06,0.07
275694.00,6.32,0.02,0.05,6.56,0.11,0.00,6.49,0.02,0.06
275695.00,6.51,0.11,-0.01,6.50,0.07,0.08,6.48,0.08,0.05
275696.00,6.55,0.19,0.04,6.47,0.31,0.02,6.49,0.21,0.01
275697.00,6.38,0.31,-0.03,6.44,0.17,0.06,6.48,0.29,0.02
275698.00,6.27,0.24,0.03,6.16,0.52,0.16,6.29,0.23,0.26
275699.00,6.07,0.64,0.11,5.83,0.52,0.11,5.93,0.58,0.05
275700.00,5.57,0.29,-0.09,5.52,0.24,-0.01,5.64,0.33,0.03
275701.00,5.34,0.25,-0.06,5.17,0.16,-0.03,5.32,0.22,0.08
275702.00,5.09,0.29,-0.01,4.82,0.36,0.00,5.04,0.29,-0.02
275703.00,4.64,0.45,0.00,4.60,0.41,-0.04,4.72,0.47,0.02
275704.00,4.40,0.22,0.03,4.31,0.33,-0.10,4.44,0.28,0.10
275705.00,4.25,0.34,-0.10,4.04,0.42,-0.08,4.16,0.30,0.01
275706.00,4.01,0.34,0.05,4.15,0.40,-0.08,4.02,0.34,0.11
275707.00,4.18,0.62,0.06,4.17,0.82,-0.14,4.14,0.65,-0.03
275708.00,4.16,0.62,-0.06,4.26,0.37,-0.16,4.14,0.66,0.03
275709.00,4.06,0.57,-0.11,4.02,0.59,-0.20,4.12,0.51,0.02
275710.00,3.96,0.62,0.04,3.98,0.66,-0.05,4.00,0.61,-0.00
275711.00,3.94,0.53,0.06,3.82,0.41,-0.09,3.89,0.53,0.01
275712.00,3.67,0.38,0.02,3.61,0.55,-0.05,3.71,0.40,0.06
275713.00,3.48,0.82,0.03,3.25,0.94,-0.01,3.43,0.76,0.11
275714.00,3.27,0.64,0.07,3.24,0.62,-0.01,3.22,0.67,0.01
275715.00,3.06,0.96,-0.10,3.06,0.89,-0.00,3.05,0.92,-0.02
275716.00,3.04,0.45,-0.15,3.15,0.26,0.06,3.12,0.54,0.02
275717.00,3.49,0.26,0.15,3.60,0.21,0.12,3.48,0.26,-0.03
275718.00,3.63,0.24,-0.03,3.47,0.40,0.02,3.64,0.27,-0.01
275719.00,3.51,0.66,-0.10,3.26,0.67,0.10,3.43,0.50,0.06
275720.00,3.24,0.19,0.13,3.25,0.03,0.06,3.28,0.25,-0.01
275721.00,3.11,-0.21,-0.10,3.09,-0.36,0.04,3.13,-0.25,0.07
275722.00,3.06,-0.92,0.05,3.01,-1.39,-0.71,3.13,-0.92,0.09
275723.00,2.29,-2.29,0.04,2.08,-2.66,-0.73,2.39,-2.25,0.11
275724.00,1.70,-2.90,0.10,1.29,-3.06,-0.17,1.57,-2.97,0.11
275725.00,1.07,-3.11,0.03,0.79,-3.21,-0.13,0.97,-3.12,0.04
275726.00,0.42,-3.33,-0.05,0.10,-3.34,-0.06,0.42,-3.27,-0.01
275727.00,-0.11,-3.36,0.01,-0.13,-3.46,-0.07,-0.06,-3.38,0.01
275728.00,-0.57,-3.40,-0.07,-1.19,-3.19,-0.03,-0.60,-3.37,-0.05
275729.00,-1.74,-3.11,-0.07,-2.16,-2.97,-0.05,-1.69,-3.05,0.03
275730.00,-2.95,-2.14,-0.01,-3.59,-1.62,0.15,-3.01,-2.24,-0.07
275731.00,-3.91,-1.12,0.03,-4.25,-0.65,0.36,-3.96,-1.10,-0.01
275732.00,-4.30,-0.53,-0.06,-4.17,-0.51,0.12,-4.25,-0.48,0.08
275733.00,-4.13,-0.71,0.08,-4.12,-0.77,0.12,-4.10,-0.68,-0.01
275734.00,-4.39,-0.84,-0.01,-4.61,-0.99,0.02,-4.40,-0.91,0.04
275735.00,-4.83,-0.54,0.05,-4.93,-0.45,0.09,-4.82,-0.63,0.07
275736.00,-4.84,-0.80,-0.02,-4.92,-0.96,0.08,-4.94,-0.69,0.04
275737.00,-5.00,-0.79,-0.00,-5.05,-0.72,0.03,-5.00,-0.78,0.07
275738.00,-5.26,-0.88,0.03,-5.22,-0.75,-0.05,-5.15,-0.81,0.06
275739.00,-5.48,-0.61,-0.01,-5.53,-0.82,0.02,-5.52,-0.71,0.01
275740.00,-5.57,-0.84,0.04,-5.53,-0.67,0.09,-5.59,-0.76,0.08
275741.00,-5.68,-0.59,0.09,-5.64,-0.76,-0.02,-5.61,-0.63,-0.01
275742.00,-5.81,-0.80,-0.11,-6.00,-0.87,0.00,-5.91,-0.78,0.05
275743.00,-6.13,-0.73,0.03,-6.33,-0.54,-0.05,-6.16,-0.75,-0.01
275744.00,-6.41,-0.45,0.07,-6.38,-0.32,-0.09,-6.32,-0.45,0.04
275745.00,-6.35,-0.23,-0.01,-6.52,-0.20,-0.06,-6.43,-0.27,0.00
275746.00,-6.40,-0.55,-0.03,-6.36,-0.66,-0.05,-6.39,-0.46,0.05
275747.00,-6.46,-0.40,0.01,-6.36,-0.66,-0.05,-6.41,-0.48,0.02
275748.00,-6.40,-0.53,-0.11,-6.36,-0.66,-0.05,-6.43,-0.47,0.04
275749.00,-6.48,-0.21,-0.01,-6.46,-0.22,-0.07,-6.47,-0.23,0.01
275750.00,-6.52,-0.21,-0.09,-6.38,-0.19,-0.10,-6.46,-0.16,0.06
275751.00,-6.34,-0.16,0.02,-6.56,-0.13,0.00,-6.46,-0.17,-0.01
275752.00,-6.52,-0.08,0.05,-6.48,0.03,0.11,-6.48,-0.11,-0.02
275753.00,-6.57,-0.04,0.04,-6.49,-0.14,-0.01,-6.48,-0.06,-0.01
275754.00,-6.48,-0.06,-0.12,-6.56,0.14,-0.05,-6.49,-0.03,0.02
275755.00,-6.46,-0.06,-0.05,-6.55,0.01,-0.09,-6.47,0.04,0.10
275756.00,-6.57,0.13,0.03,-6.52,0.17,-0.07,-6.48,0.10,0.04
275757.00,-6.40,0.22,0.05,-6.45,0.05,-0.11,-6.47,0.19,0.01
275758.00,-6.50,-0.08,-0.02,-6.45,0.04,-0.09,-6.50,-0.02,0.03
275759.00,-6.53,0.14,-0.01,-6.54,0.12,-0.02,-6.50,0.08,0.01
275760.00,-6.36,0.12,-0.00,-6.43,0.11,0.15,-6.48,0.13,-0.02
275761.00,-6.43,0.08,-0.03,-6.52,0.05,0.14,-6.48,0.04,0.15
275762.00,-6.56,0.03,0.13,-6.49,0.16,0.03,-6.47,0.11,-0.00
275763.00,-6.46,0.02,0.08,-6.45,0.09,-0.02,-6.47,0.05,0.01
275764.00,-6.52,0.05,0.01,-6.45,0.09,-0.02,-6.48,0.08,0.06
275765.00,-6.55,0.34,-0.09,-6.45,0.09,-0.02,-6.46,0.22,0.05
